date,time,title,speaker,type
ends 7:00 PM,4:30,TLLC: Transfer Learning-based Label Completion for Crowdsourcing,N/A,Poster Session
ends 7:00 PM,4:30,Cut out and Replay: A Simple yet Versatile Strategy for Multi-Label Online Continual Learning,N/A,Poster Session
ends 7:00 PM,4:30,Gradient Aligned Regression via Pairwise Losses,N/A,Poster Session
ends 7:00 PM,4:30,Learnware Specification via Dual Alignment,N/A,Poster Session
ends 7:00 PM,4:30,Scalable Model Merging with Progressive Layer-wise Distillation,N/A,Poster Session
ends 7:00 PM,4:30,Zero-shot Meta-learning for Tabular Prediction Tasks with Adversarially Pre-trained Transformer,N/A,Poster Session
ends 7:00 PM,4:30,When Data-Free Knowledge Distillation Meets Non-Transferable Teacher: Escaping Out-of-Distribution Trap is All You Need,N/A,Poster Session
ends 7:00 PM,4:30,Representation Surgery in Model Merging with Probabilistic Modeling,N/A,Poster Session
ends 7:00 PM,4:30,CABS: Conflict-Aware and Balanced Sparsification for Enhancing Model Merging,N/A,Poster Session
ends 7:00 PM,4:30,Learning Compact Semantic Information for Incomplete Multi-View Missing Multi-Label Classification,N/A,Poster Session
ends 7:00 PM,4:30,Towards Escaping from Class Dependency Modeling for Multi-Dimensional Classification,N/A,Poster Session
ends 7:00 PM,4:30,Preserving AUC Fairness in Learning with Noisy Protected Groups,N/A,Poster Session
ends 7:00 PM,4:30,KAN-AD: Time Series Anomaly Detection with Kolmogorov–Arnold Networks,N/A,Poster Session
ends 7:00 PM,4:30,TreeLoRA: Efficient Continual Learning via Layer-Wise LoRAs Guided by a Hierarchical Gradient-Similarity Tree,N/A,Poster Session
ends 7:00 PM,4:30,Slimming the Fat-Tail: Morphing-Flow for Adaptive Time Series Modeling,N/A,Poster Session
ends 7:00 PM,4:30,TimeDART: A Diffusion Autoregressive Transformer for Self-Supervised Time Series Representation,N/A,Poster Session
ends 7:00 PM,4:30,DTZO: Distributed Trilevel Zeroth Order Learning with Provable Non-Asymptotic Convergence,N/A,Poster Session
ends 7:00 PM,4:30,Efficient Network Automatic Relevance Determination,N/A,Poster Session
ends 7:00 PM,4:30,Balancing Model Efficiency and Performance: Adaptive Pruner for Long-tailed Data,N/A,Poster Session
ends 7:00 PM,4:30,LowRA: Accurate and Efficient LoRA Fine-Tuning of LLMs under 2 Bits,N/A,Poster Session
SUN 13 JUL,9 a.m.,Layers,N/A,N/A
SUN 13 JUL,9 a.m.,Softmax is not Enough (for Sharp Size Generalisation),N/A,N/A
SUN 13 JUL,9 a.m.,Gradient Descent Converges Arbitrarily Fast for Logistic Regression via Large and Adaptive Stepsizes,N/A,N/A
SUN 13 JUL,9 a.m.,Global Convergence and Rich Feature Learning in L-Layer Infinite-Width Neural Networks under μ Parametrization,N/A,N/A
SUN 13 JUL,9 a.m.,Features are fate: a theory of transfer learning in high-dimensional regression,N/A,N/A
SUN 13 JUL,9 a.m.,"Understanding Input Selectivity in Mamba: Impact on Approximation Power, Memorization, and Associative Recall Capacity",N/A,N/A
SUN 13 JUL,9 a.m.,Pixel-level Certified Explanations via Randomized Smoothing,N/A,N/A
SUN 13 JUL,9 a.m.,SPMC: Self-Purifying Federated Backdoor Defense via Margin Contribution,N/A,N/A
SUN 13 JUL,9 a.m.,Explaining the role of Intrinsic Dimensionality in Adversarial Training,N/A,N/A
SUN 13 JUL,9 a.m.,CAT: Contrastive Adversarial Training for Evaluating the Robustness of Protective Perturbations in Latent Diffusion Models,N/A,N/A
SUN 13 JUL,9 a.m.,Collapse-Proof Non-Contrastive Self-Supervised Learning,N/A,N/A
SUN 13 JUL,9 a.m.,How does Labeling Error Impact Contrastive Learning? A Perspective from Data Dimensionality Reduction,N/A,N/A
SUN 13 JUL,9 a.m.,Self-Organizing Visual Prototypes for Non-Parametric Representation Learning,N/A,N/A
SUN 13 JUL,9 a.m.,TimeBridge: Non-Stationarity Matters for Long-term Time Series Forecasting,N/A,N/A
SUN 13 JUL,9 a.m.,SKOLR: Structured Koopman Operator Linear RNN for Time-Series Forecasting,N/A,N/A
SUN 13 JUL,9 a.m.,UnHiPPO: Uncertainty-aware Initialization for State Space Models,N/A,N/A
SUN 13 JUL,9 a.m.,Retrieval Augmented Time Series Forecasting,N/A,N/A
SUN 13 JUL,9 a.m.,Enhancing Foundation Models for Time Series Forecasting via Wavelet-based Tokenization,N/A,N/A
SUN 13 JUL,9 a.m.,SDE Matching: Scalable and Simulation-Free Training of Latent Stochastic Differential Equations,N/A,N/A
SUN 13 JUL,9 a.m.,Enhancing Certified Robustness via Block Reflector Orthogonal Layers and Logit Annealing Loss,N/A,N/A
SUN 13 JUL,9 a.m.,Can DBNNs Robust to Environmental Noise for Resource-constrained Scenarios?,N/A,N/A
SUN 13 JUL,9 a.m.,Putnam-AXIOM: A Functional & Static Benchmark for Measuring Higher Level Mathematical Reasoning in LLMs,N/A,N/A
SUN 13 JUL,9 a.m.,Diverse Prototypical Ensembles Improve Robustness to Subpopulation Shift,N/A,N/A
SUN 13 JUL,9 a.m.,Adversarial Robustness via Deformable Convolution with Stochasticity,N/A,N/A
SUN 13 JUL,9 a.m.,Kernel-based Unsupervised Embedding Alignment for Enhanced Visual Representation in Vision-language Models,N/A,N/A
SUN 13 JUL,9 a.m.,Interpreting CLIP with Hierarchical Sparse Autoencoders,N/A,N/A
SUN 13 JUL,9 a.m.,Understanding the Limits of Deep Tabular Methods with Temporal Shift,N/A,N/A
SUN 13 JUL,9 a.m.,TabFlex: Scaling Tabular Learning to Millions with Linear Attention,N/A,N/A
SUN 13 JUL,9 a.m.,Objective drives the consistency of representational similarity across datasets,N/A,N/A
SUN 13 JUL,9 a.m.,On the Importance of Gaussianizing Representations,N/A,N/A
SUN 13 JUL,9 a.m.,Looking Beyond the Top-1: Transformers Determine Top Tokens in Order,N/A,N/A
SUN 13 JUL,9 a.m.,Metadata Conditioning Accelerates Language Model Pre-training,N/A,N/A
SUN 13 JUL,9 a.m.,Logits are All We Need to Adapt Closed Models,N/A,N/A
SUN 13 JUL,9 a.m.,Training Software Engineering Agents and Verifiers with SWE-Gym,N/A,N/A
SUN 13 JUL,9 a.m.,Cache Me If You Must: Adaptive Key-Value Quantization for Large Language Models,N/A,N/A
SUN 13 JUL,9 a.m.,MA-LoT: Model-Collaboration Lean-based Long Chain-of-Thought Reasoning enhances Formal Theorem Proving,N/A,N/A
SUN 13 JUL,9 a.m.,Mechanistic Unlearning: Robust Knowledge Unlearning and Editing via Mechanistic Localization,N/A,N/A
SUN 13 JUL,9 a.m.,Autonomy-of-Experts Models,N/A,N/A
SUN 13 JUL,9 a.m.,Scaling Laws for Floating–Point Quantization Training,N/A,N/A
SUN 13 JUL,9 a.m.,QuantSpec: Self-Speculative Decoding with Hierarchical Quantized KV Cache,N/A,N/A
SUN 13 JUL,9 a.m.,Joint MoE Scaling Laws: Mixture of Experts Can Be Memory Efficient,N/A,N/A
SUN 13 JUL,9 a.m.,Demystifying Singular Defects in Large Language Models,N/A,N/A
SUN 13 JUL,9 a.m.,NextCoder: Robust Adaptation of Code LMs to Diverse Code Edits,N/A,N/A
SUN 13 JUL,9 a.m.,Overcoming Multi-step Complexity in Multimodal Theory-of-Mind Reasoning: A Scalable Bayesian Planner,N/A,N/A
SUN 13 JUL,9 a.m.,An Architecture Search Framework for Inference-Time Techniques,N/A,N/A
SUN 13 JUL,9 a.m.,Which Agent Causes Task Failures and When? On Automated Failure Attribution of LLM Multi-Agent Systems,N/A,N/A
SUN 13 JUL,9 a.m.,Deliberation in Latent Space via Differentiable Cache Augmentation,N/A,N/A
SUN 13 JUL,9 a.m.,Enhancing Decision-Making of Large Language Models via Actor-Critic,N/A,N/A
SUN 13 JUL,9 a.m.,Joint Localization and Activation Editing for Low-Resource Fine-Tuning,N/A,N/A
SUN 13 JUL,9 a.m.,VinePPO: Refining Credit Assignment in RL Training of LLMs,N/A,N/A
SUN 13 JUL,9 a.m.,Safe Delta: Consistently Preserving Safety when Fine-Tuning LLMs on Diverse Datasets,N/A,N/A
SUN 13 JUL,9 a.m.,Overcoming Vocabulary Mismatch: Vocabulary-agnostic Teacher Guided Language Modeling,N/A,N/A
SUN 13 JUL,9 a.m.,EpiCoder: Encompassing Diversity and Complexity in Code Generation,N/A,N/A
SUN 13 JUL,9 a.m.,From Debate to Equilibrium: Belief‑Driven Multi‑Agent LLM Reasoning via Bayesian Nash Equilibrium,N/A,N/A
SUN 13 JUL,9 a.m.,Targeted Low-rank Refinement: Enhancing Sparse Language Models with Precision,N/A,N/A
SUN 13 JUL,9 a.m.,Dialogue Without Limits: Constant-Sized KV Caches for Extended Response in LLMs,N/A,N/A
SUN 13 JUL,9 a.m.,Optimizing Test-Time Compute via Meta Reinforcement Finetuning,N/A,N/A
SUN 13 JUL,9 a.m.,Reasoning-as-Logic-Units: Scaling Test-Time Reasoning in Large Language Models Through Logic Unit Alignment,N/A,N/A
SUN 13 JUL,9 a.m.,Rethinking Chain-of-Thought from the Perspective of Self-Training,N/A,N/A
SUN 13 JUL,9 a.m.,Locate-then-edit for Multi-hop Factual Recall under Knowledge Editing,N/A,N/A
SUN 13 JUL,9 a.m.,MAGELLAN: Metacognitive predictions of learning progress guide autotelic LLM agents in large goal spaces,N/A,N/A
SUN 13 JUL,9 a.m.,InfAlign: Inference-aware language model alignment,N/A,N/A
SUN 13 JUL,9 a.m.,Neutral residues: revisiting adapters for model extension,N/A,N/A
SUN 13 JUL,9 a.m.,Critical Tokens Matter: Token-Level Contrastive Estimation Enhances LLM’s Reasoning Capability,N/A,N/A
SUN 13 JUL,9 a.m.,An Interpretable N-gram Perplexity Threat Model for Large Language Model Jailbreaks,N/A,N/A
SUN 13 JUL,9 a.m.,Speculative Prefill: Turbocharging TTFT with Lightweight and Training-Free Token Importance Estimation,N/A,N/A
SUN 13 JUL,9 a.m.,Collapse or Thrive: Perils and Promises of Synthetic Data in a Self-Generating World,N/A,N/A
SUN 13 JUL,9 a.m.,Language Models May Verbatim Complete Text They Were Not Explicitly Trained On,N/A,N/A
SUN 13 JUL,9 a.m.,Scaling Laws for Upcycling Mixture-of-Experts Language Models,N/A,N/A
SUN 13 JUL,9 a.m.,CLOVER: Cross-Layer Orthogonal Vectors Pruning,N/A,N/A
SUN 13 JUL,9 a.m.,Independence Tests for Language Models,N/A,N/A
SUN 13 JUL,9 a.m.,GSM-∞: How Do your LLMs Behave over Infinitely Increasing Reasoning Complexity and Context Length?,N/A,N/A
SUN 13 JUL,9 a.m.,The Best of Both Worlds: Bridging Quality and Diversity in Data Selection with Bipartite Graph,N/A,N/A
SUN 13 JUL,9 a.m.,Compositional Generalization via Forced Rendering of Disentangled Latents,N/A,N/A
SUN 13 JUL,9 a.m.,An Efficient Pruner for Large Language Model with Theoretical Guarantee,N/A,N/A
SUN 13 JUL,9 a.m.,Determining Layer-wise Sparsity for Large Language Models Through a Theoretical Perspective,N/A,N/A
SUN 13 JUL,9 a.m.,OmniBal: Towards Fast Instruction-Tuning for Vision-Language Models via Omniverse Computation Balance,N/A,N/A
SUN 13 JUL,9 a.m.,Cost-efficient Collaboration between On-device and Cloud Language Models,N/A,N/A
SUN 13 JUL,9 a.m.,DistiLLM-2: A Contrastive Approach Boosts the Distillation of LLMs,N/A,N/A
SUN 13 JUL,9 a.m.,GRAM: A Generative Foundation Reward Model for Reward Generalization,N/A,N/A
SUN 13 JUL,9 a.m.,Demonstration Selection for In-Context Learning via Reinforcement Learning,N/A,N/A
SUN 13 JUL,9 a.m.,Predictive Data Selection: The Data That Predicts Is the Data That Teaches,N/A,N/A
SUN 13 JUL,9 a.m.,AlphaVerus: Bootstrapping Formally Verified Code Generation through Self-Improving Translation and Treefinement,N/A,N/A
SUN 13 JUL,9 a.m.,Does Graph Prompt Work? A Data Operation Perspective with Theoretical Analysis,N/A,N/A
SUN 13 JUL,9 a.m.,Learnable Spatial-Temporal Positional Encoding for Link Prediction,N/A,N/A
SUN 13 JUL,9 a.m.,ResearchTown: Simulator of Human Research Community,N/A,N/A
SUN 13 JUL,9 a.m.,Pruning for GNNs: Lower Complexity with Comparable Expressiveness,N/A,N/A
SUN 13 JUL,9 a.m.,SparseLoRA: Accelerating LLM Fine-Tuning with Contextual Sparsity,N/A,N/A
SUN 13 JUL,9 a.m.,TuCo: Measuring the Contribution of Fine-Tuning to Individual Responses of LLMs,N/A,N/A
SUN 13 JUL,9 a.m.,Emergent Symbolic Mechanisms Support Abstract Reasoning in Large Language Models,N/A,N/A
SUN 13 JUL,9 a.m.,Heads up! Large Language Models Can Perform Tasks Without Your Instruction via Selective Attention Head Masking,N/A,N/A
SUN 13 JUL,9 a.m.,LOGO --- Long cOntext aliGnment via efficient preference Optimization,N/A,N/A
SUN 13 JUL,9 a.m.,Optimizing Large Language Model Training Using FP4 Quantization,N/A,N/A
SUN 13 JUL,9 a.m.,Proposer-Agent-Evaluator (PAE): Autonomous Skill Discovery For Foundation Model Internet Agents,N/A,N/A
SUN 13 JUL,9 a.m.,CateKV: On Sequential Consistency for Long-Context LLM Inference Acceleration,N/A,N/A
SUN 13 JUL,9 a.m.,Adapting Precomputed Features for Efficient Graph Condensation,N/A,N/A
SUN 13 JUL,9 a.m.,HyperNear: Unnoticeable Node Injection Attacks on Hypergraph Neural Networks,N/A,N/A
SUN 13 JUL,9 a.m.,Graph Adaptive Autoregressive Moving Average Models,N/A,N/A
SUN 13 JUL,9 a.m.,LLM Enhancers for GNNs: An Analysis from the Perspective of Causal Mechanism Identification,N/A,N/A
SUN 13 JUL,9 a.m.,RelGNN: Composite Message Passing for Relational Deep Learning,N/A,N/A
SUN 13 JUL,9 a.m.,Beyond Message Passing: Neural Graph Pattern Machine,N/A,N/A
SUN 13 JUL,9 a.m.,Beyond Topological Self-Explainable GNNs: A Formal Explainability Perspective,N/A,N/A
SUN 13 JUL,9 a.m.,Hierarchical Graph Tokenization for Molecule-Language Alignment,N/A,N/A
SUN 13 JUL,9 a.m.,ENAHPool: The Edge-Node Attention-based Hierarchical Pooling for Graph Neural Networks,N/A,N/A
SUN 13 JUL,9 a.m.,MITIGATING OVER-EXPLORATION IN LATENT SPACE OPTIMIZATION USING LES,N/A,N/A
SUN 13 JUL,9 a.m.,Improving the Diffusability of Autoencoders,N/A,N/A
SUN 13 JUL,9 a.m.,"I Think, Therefore I Diffuse: Enabling Multimodal In-Context Reasoning in Diffusion Models",N/A,N/A
SUN 13 JUL,9 a.m.,ToMA: Token Merge with Attention for Diffusion Models,N/A,N/A
SUN 13 JUL,9 a.m.,Epsilon-VAE: Denoising as Visual Decoding,N/A,N/A
SUN 13 JUL,9 a.m.,Tractable Transformers for Flexible Conditional Generation,N/A,N/A
SUN 13 JUL,9 a.m.,Elucidating Flow Matching ODE Dynamics via Data Geometry and Denoisers,N/A,N/A
SUN 13 JUL,9 a.m.,Variational Control for Guidance in Diffusion Models,N/A,N/A
SUN 13 JUL,9 a.m.,Diffusion Counterfactual Generation with Semantic Abduction,N/A,N/A
SUN 13 JUL,9 a.m.,MuseControlLite: Multifunctional Music Generation with Lightweight Conditioners,N/A,N/A
SUN 13 JUL,9 a.m.,EQ-VAE: Equivariance Regularized Latent Space for Improved Generative Image Modeling,N/A,N/A
SUN 13 JUL,9 a.m.,Learning Robust Neural Processes with Risk-Averse Stochastic Optimization,N/A,N/A
SUN 13 JUL,9 a.m.,Hessian Geometry of Latent Space in Generative Models,N/A,N/A
SUN 13 JUL,9 a.m.,Improving Flow Matching by Aligning Flow Divergence,N/A,N/A
SUN 13 JUL,9 a.m.,Reward-Guided Iterative Refinement in Diffusion Models at Test-Time with Applications to Protein and DNA Design,N/A,N/A
SUN 13 JUL,9 a.m.,"MODA: MOdular Duplex Attention for Multimodal Perception, Cognition, and Emotion Understanding",N/A,N/A
SUN 13 JUL,9 a.m.,Compute Optimal Inference and Provable Amortisation Gap in Sparse Autoencoders,N/A,N/A
SUN 13 JUL,9 a.m.,Rényi Neural Processes,N/A,N/A
SUN 13 JUL,9 a.m.,Direct Motion Models for Assessing Generated Videos,N/A,N/A
SUN 13 JUL,9 a.m.,Highly Compressed Tokenizer Can Generate Without Training,N/A,N/A
SUN 13 JUL,9 a.m.,DCTdiff: Intriguing Properties of Image Generative Modeling in the DCT Space,N/A,N/A
SUN 13 JUL,9 a.m.,Diffusion Sampling Correction via Approximately 10 Parameters,N/A,N/A
SUN 13 JUL,9 a.m.,Editable Noise Map Inversion: Encoding Target-image into Noise For High-Fidelity Image Manipulation,N/A,N/A
SUN 13 JUL,9 a.m.,Scaling Video-Language Models to 10K Frames via Hierarchical Differential Distillation,N/A,N/A
SUN 13 JUL,9 a.m.,GAPrompt: Geometry-Aware Point Cloud Prompt for 3D Vision Model,N/A,N/A
SUN 13 JUL,9 a.m.,LongVU: Spatiotemporal Adaptive Compression for Long Video-Language Understanding,N/A,N/A
SUN 13 JUL,9 a.m.,Towards scientific discovery with dictionary learning: Extracting biological concepts from microscopy foundation models,N/A,N/A
SUN 13 JUL,9 a.m.,Exploring Criteria of Loss Reweighting to Enhance LLM Unlearning,N/A,N/A
